node_id,count,A,r,cL,word,R4,R4_decimal,in_range,impossible,mod_4A
150,0,97,12136361,6794644474946911859018067151703,2.1.1.1.1.1.2.1.2.1.1.1.1.1.2.1.1.1.1.1.1.2.1.1.1.2.1.1.2.1.2.2.1.2.1.1.1.2.2.2.1.1.2.1.1.2.1.2.4.2.1.1.2.4.1.2.4.1.1.3.2.1.2.2,173784155600933347744202786637277884977332991186022258005065318461887910974852593635128256843653875786407905582460841,173784155600933347744202786637277884977332991186022258005065318461887910974852593635128256843653875786407905582460841,False,True,630432099142311667396464641602297820881275828327447146687172694467931548343955369782628260078158650252906047844909056
151,0,97,581684329,28171780978102920737604467732119,2.1.1.1.3.2.1.1.2.2.1.3.1.2.1.1.2.1.2.1.1.1.1.1.2.1.1.1.1.1.2.1.4.1.1.2.1.1.1.1.1.1.2.1.1.1.2.2.1.1.1.10.1.1.1.1.1.1.4.1.1.1.2.1,207938479503279534187808626891579105889599082388052308349651380739142341066178393148835388960019430380131661084609641,207938479503279534187808626891579105889599082388052308349651380739142341066178393148835388960019430380131661084609641,False,True,630432099142311667396464641602297820881275828327447146687172694467931548343955369782628260078158650252906047844909056
152,0,97,13126793,10476677811636601549137707044471,2.1.1.2.1.1.1.1.3.2.1.1.1.1.1.1.1.1.2.4.1.1.1.3.1.1.1.1.1.1.1.1.2.1.1.1.1.1.1.1.1.1.1.4.1.1.5.1.1.1.1.7.2.2.2.1.1.2.1.3.1.1.3.1,360033144159235819832534159350895511111251030007432652372171248255919708862076716494480942223225968566749201850453129,360033144159235819832534159350895511111251030007432652372171248255919708862076716494480942223225968566749201850453129,False,True,630432099142311667396464641602297820881275828327447146687172694467931548343955369782628260078158650252906047844909056
153,0,97,11936633,13474194236287754038834444863367,2.1.2.1.1.1.2.1.1.2.2.1.2.1.1.2.1.1.2.1.4.1.1.1.3.1.1.2.1.1.1.1.2.1.1.1.1.1.3.1.1.1.1.1.3.1.1.1.1.2.1.1.1.1.1.6.1.2.3.3.2.1.1.3,125128216428442695816660853083363470233172908525305380172814295282012055053871621016430708486543825517880274203321209,125128216428442695816660853083363470233172908525305380172814295282012055053871621016430708486543825517880274203321209,False,True,630432099142311667396464641602297820881275828327447146687172694467931548343955369782628260078158650252906047844909056
154,0,97,15552253,17260130816383126182426822043651,3.1.1.1.1.2.1.2.1.2.1.1.2.2.1.1.2.1.2.1.2.1.1.2.3.1.1.1.1.1.1.1.1.1.2.1.2.1.1.1.3.1.1.1.2.1.1.1.1.1.2.2.1.2.1.1.7.1.1.3.1.3.1.3,523514598063484362108051048671524076247291945347263420818826498365651818865881402684825401780764395166680027665092349,523514598063484362108051048671524076247291945347263420818826498365651818865881402684825401780764395166680027665092349,False,True,630432099142311667396464641602297820881275828327447146687172694467931548343955369782628260078158650252906047844909056
155,0,98,19111935,4345484159898611492790174686465,1.1.1.1.1.1.1.1.1.1.1.1.2.1.3.2.1.1.4.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.2.4.2.1.3.2.1.2.2.2.3.2.1.1.3.1.1.2.3.2.1.2.1.4.1.3.1,6280205100722173197777804548975674325768263667932871825765834342418816628773395110266211832799983899567541372607242239,6280205100722173197777804548975674325768263667932871825765834342418816628773395110266211832799983899567541372607242239,False,True,10086913586276986678343434265636765134100413253239154346994763111486904773503285916522052161250538404046496765518544896
156,0,98,15107519,7288126073170543765232448796481,1.1.1.1.1.2.1.1.1.1.1.2.1.1.1.1.1.1.2.2.1.2.2.1.1.1.1.1.1.1.1.1.1.4.3.2.1.1.2.1.1.2.2.2.5.1.2.2.2.3.2.1.1.5.1.3.1.1.1.1.3.1.1.1,1299697463422767423046291584670546868898609215749381391914649366557569514773075986827418252845424995577915167300027839,1299697463422767423046291584670546868898609215749381391914649366557569514773075986827418252845424995577915167300027839,False,True,10086913586276986678343434265636765134100413253239154346994763111486904773503285916522052161250538404046496765518544896
157,0,98,5386351,5802505623822365471265987878033,1.1.1.2.1.2.1.1.1.2.1.1.3.1.1.1.1.1.1.1.3.1.1.1.1.1.2.3.1.1.1.1.2.1.1.1.1.1.1.1.2.1.2.2.1.2.2.2.1.1.1.1.2.3.5.3.1.1.3.3.1.3.3.1,6703557312131198826651146488737013235338036518157062041513955487887475223084543566015773852178603829083512788229435503,6703557312131198826651146488737013235338036518157062041513955487887475223084543566015773852178603829083512788229435503,False,True,10086913586276986678343434265636765134100413253239154346994763111486904773503285916522052161250538404046496765518544896
158,0,98,15107303,11191181923523728780246586552345,1.1.2.1.1.2.2.1.2.1.1.2.1.1.2.1.4.1.1.1.3.1.1.2.1.1.1.1.2.1.1.1.1.1.3.1.1.1.1.1.3.1.1.1.1.2.1.1.1.1.1.6.1.2.3.3.2.1.1.3.3.1.2.1,5879455121633471495898187420723456058536320329210879810241216211090907161980480601212439113194097563429819347601097959,5879455121633471495898187420723456058536320329210879810241216211090907161980480601212439113194097563429819347601097959,False,True,10086913586276986678343434265636765134100413253239154346994763111486904773503285916522052161250538404046496765518544896
159,0,98,8717595,5742370704165936976845502942181,1.2.1.1.1.1.1.2.1.1.1.1.1.1.1.1.2.1.1.2.1.1.1.1.2.1.1.1.1.1.1.2.2.1.1.1.4.1.4.1.1.1.1.1.1.2.4.2.1.1.1.4.5.1.4.1.1.2.2.1.1.1.5.1,5910716430209179425859497133336276137995819709616296713490000560033147563225549494174873879082828544845224282945815835,5910716430209179425859497133336276137995819709616296713490000560033147563225549494174873879082828544845224282945815835,False,True,10086913586276986678343434265636765134100413253239154346994763111486904773503285916522052161250538404046496765518544896
160,0,98,17532883,11897681216259221083913012359469,1.3.1.1.2.1.1.1.2.1.1.2.1.1.1.2.1.1.1.1.2.2.1.1.1.2.1.1.2.1.1.1.1.1.2.1.4.2.1.1.1.1.2.1.1.1.1.2.2.1.2.2.3.1.1.1.7.3.2.1.1.3.2.1,6529444088289408054974871894950260145014403919479208542293691166139903228275471020955038452868524777732565712010708947,6529444088289408054974871894950260145014403919479208542293691166139903228275471020955038452868524777732565712010708947,False,True,10086913586276986678343434265636765134100413253239154346994763111486904773503285916522052161250538404046496765518544896
161,0,98,18977929,8032286035846704680682448701047,2.1.1.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.2.1.1.1.2.2.1.1.1.2.1.1.1.2.1.1.2.1.1.4.2.1.1.1.2.3.4.3.1.1.3.2.1.1.3.1.2.1.4.1.3.2.1.3.1.1,1724815493998802289038052405983687055806038742620580461408023286620190755680254348192562482800639880126447983851050121,1724815493998802289038052405983687055806038742620580461408023286620190755680254348192562482800639880126447983851050121,False,True,10086913586276986678343434265636765134100413253239154346994763111486904773503285916522052161250538404046496765518544896
162,0,98,15308965,24320289965638074086202887018075,4.1.1.1.1.2.1.1.1.2.1.1.1.1.1.2.2.1.1.2.1.1.2.1.1.4.1.1.1.1.1.1.1.1.1.1.1.1.2.2.1.1.1.1.4.1.1.1.1.4.3.1.2.1.2.1.2.3.3.1.4.3.1.1,1763242395457385929448201695441073743367566281697062631575336347367409802693083098446972659449317688416285143356512421,1763242395457385929448201695441073743367566281697062631575336347367409802693083098446972659449317688416285143356512421,False,True,10086913586276986678343434265636765134100413253239154346994763111486904773503285916522052161250538404046496765518544896
163,0,99,18817471,5069004985386105740608123755329,1.1.1.1.1.2.1.1.3.1.1.1.1.1.1.1.1.2.1.1.2.3.1.1.1.1.3.1.1.3.1.1.1.3.2.1.2.1.1.1.1.1.2.1.1.1.1.4.1.2.2.5.1.1.1.1.2.4.2.3.1.1.3.2,129802687156650156542478081619323906164034022023851156892911885996050469317466943834632939839990960640293133927313252799,129802687156650156542478081619323906164034022023851156892911885996050469317466943834632939839990960640293133927313252799,False,True,161390617380431786853494948250188242145606612051826469551916209783790476376052574664352834580008614464743948248296718336
164,0,99,6746351,11138886916243436053782966213649,1.1.1.2.1.1.1.1.3.1.1.1.2.1.1.1.1.1.2.1.1.1.1.1.1.1.2.1.1.1.1.3.3.1.2.1.1.1.1.1.1.1.2.1.1.1.3.3.3.3.3.3.3.3.3.3.1.2.3.1.1.1.1.1,20893661452057867579911329051146833907200870528091535215179950631448016474208921494821973041750480964319026348927938799,20893661452057867579911329051146833907200870528091535215179950631448016474208921494821973041750480964319026348927938799,False,True,161390617380431786853494948250188242145606612051826469551916209783790476376052574664352834580008614464743948248296718336
165,0,99,16159055,10857061880939128794856441256881,1.1.1.3.2.1.1.1.2.1.1.3.1.1.1.1.1.1.1.3.1.1.1.1.1.2.3.1.1.1.1.2.1.1.1.1.1.1.1.2.1.2.2.1.2.2.2.1.1.1.1.2.3.5.3.1.1.3.3.1.3.3.1.1,126167627333005983909633791757406504961962536525267813050260858624838138035744281657972472114705873070139894327672213839,126167627333005983909633791757406504961962536525267813050260858624838138035744281657972472114705873070139894327672213839,False,True,161390617380431786853494948250188242145606612051826469551916209783790476376052574664352834580008614464743948248296718336
166,0,99,7112475,6466522079151637887959024962021,1.2.1.1.1.1.1.1.1.1.1.1.5.1.2.1.2.1.1.1.2.1.2.1.1.1.1.2.1.2.1.2.2.2.1.1.1.1.2.1.1.1.1.2.1.1.1.1.3.1.1.1.1.1.5.6.1.1.2.1.4.1.3.3,79103367919558651053848450494470666791087985418747456072781390952704124392474475504113284967995958996629112651319641883,79103367919558651053848450494470666791087985418747456072781390952704124392474475504113284967995958996629112651319641883,False,True,161390617380431786853494948250188242145606612051826469551916209783790476376052574664352834580008614464743948248296718336
167,0,99,8760603,7043689701772525623131012031461,1.2.1.1.1.1.1.2.2.1.1.1.3.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.3.1.2.1.1.2.1.3.1.1.1.1.1.3.2.2.1.3.3.1.2.1.4.1.1.3.2.5.1.2.1.1.2.2.2.2,133239313131002144687815035876481390591793680782269484440007686539365008237019715248940331279559117286989552768831040795,133239313131002144687815035876481390591793680782269484440007686539365008237019715248940331279559117286989552768831040795,False,True,161390617380431786853494948250188242145606612051826469551916209783790476376052574664352834580008614464743948248296718336
168,0,99,11856347,40699564887661442547104033171237,1.2.1.1.5.1.1.1.1.1.1.2.1.1.1.1.1.1.3.1.3.1.2.3.3.1.1.1.2.4.2.1.1.1.1.1.1.1.1.1.1.1.1.2.1.2.1.1.1.1.1.1.1.2.1.1.1.1.1.1.9.1.2.4,29394603544761088310415709879746701064159036116306461765748666425586333247417565775220305707498050389416507404180580827,29394603544761088310415709879746701064159036116306461765748666425586333247417565775220305707498050389416507404180580827,False,True,161390617380431786853494948250188242145606612051826469551916209783790476376052574664352834580008614464743948248296718336
169,0,99,6793897,13928770682109459272095987634263,2.1.1.1.1.1.1.1.1.1.1.1.1.1.2.1.1.1.1.1.1.1.1.1.1.1.1.1.2.3.1.2.1.6.1.2.1.1.1.1.1.3.1.2.1.6.1.4.3.2.1.2.1.1.4.1.5.1.2.1.1.1.1.1,9364383348871747835842704345431267716902706832339174082247577296803919706326669235662578345321102560253348572041816745,9364383348871747835842704345431267716902706832339174082247577296803919706326669235662578345321102560253348572041816745,False,True,161390617380431786853494948250188242145606612051826469551916209783790476376052574664352834580008614464743948248296718336
170,0,99,13140905,9165605292569589542741769303895,2.1.1.1.1.1.2.2.1.1.1.3.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.3.1.2.1.1.2.1.3.1.1.1.1.1.3.2.2.1.3.3.1.2.1.4.1.1.3.2.5.1.2.1.1.2.2.2.2.1,38468352316071430178227605564533843742083909121577757108095320025257035979476998209057662339330061465740380904949842857,38468352316071430178227605564533843742083909121577757108095320025257035979476998209057662339330061465740380904949842857,False,True,161390617380431786853494948250188242145606612051826469551916209783790476376052574664352834580008614464743948248296718336
171,0,99,8272873,7965941652057368281805563150103,2.1.1.1.2.1.1.1.1.1.2.1.1.1.1.1.1.1.1.3.1.2.1.1.1.1.1.2.1.1.1.1.2.2.1.1.2.1.1.1.3.2.1.1.1.1.1.1.3.4.1.6.2.1.3.2.1.2.5.2.1.2.1.2,136321337997811125113736471983312413174357462566527705802387238294829244985569759628247440282553959768591429918103845865,136321337997811125113736471983312413174357462566527705802387238294829244985569759628247440282553959768591429918103845865,False,True,161390617380431786853494948250188242145606612051826469551916209783790476376052574664352834580008614464743948248296718336
172,0,99,16354953,11234382723467496085660714749047,2.1.1.2.1.1.2.1.1.1.2.2.2.1.1.1.1.1.1.2.1.2.1.2.1.1.1.1.1.2.1.1.1.1.2.2.1.1.3.1.1.1.1.1.1.2.1.8.2.1.1.2.6.1.2.1.1.2.1.1.1.4.1.2,56107152150759980975955769313102017253557526610807369869159157587386409341805503641164506203938950575695053236802784905,56107152150759980975955769313102017253557526610807369869159157587386409341805503641164506203938950575695053236802784905,False,True,161390617380431786853494948250188242145606612051826469551916209783790476376052574664352834580008614464743948248296718336
173,0,100,8967935,3917822487635363586742014371329,1.1.1.1.1.1.1.2.1.2.1.1.1.1.1.1.1.1.1.1.3.1.4.1.1.2.1.1.1.2.1.1.1.1.2.1.1.1.1.1.3.1.2.1.2.2.1.2.1.1.2.1.7.4.1.2.1.1.3.1.1.1.3.6,418721142450548176569603058403304599874558645801315701766620472708303584347643649931372611564557151066918330199158871807,418721142450548176569603058403304599874558645801315701766620472708303584347643649931372611564557151066918330199158871807,False,True,2582249878086908589655919172003011874329705792829223512830659356540647622016841194629645353280137831435903171972747493376
174,0,100,11366015,18214150726280704609048713809537,1.1.1.1.1.1.2.1.1.1.1.1.1.1.2.1.1.1.1.1.1.1.1.2.1.1.1.3.1.1.1.1.4.1.1.1.3.1.1.1.1.2.3.4.1.2.1.2.5.1.2.3.4.5.1.2.1.2.3.1.1.1.1.1,475329237643749066054361602046548253149161866869054589794410328744011401363034302868733464060711491372222533148708007551,475329237643749066054361602046548253149161866869054589794410328744011401363034302868733464060711491372222533148708007551,False,True,2582249878086908589655919172003011874329705792829223512830659356540647622016841194629645353280137831435903171972747493376
175,0,100,13451903,4793717121420903838532448615041,1.1.1.1.1.1.2.1.2.1.1.1.1.1.1.1.1.1.1.3.1.4.1.1.2.1.1.1.2.1.1.1.1.2.1.1.1.1.1.3.1.2.1.2.2.1.2.1.1.2.1.7.4.1.2.1.1.3.1.1.1.3.6.1,1919206652719276559682364173606462836976690865116585309065260387332779187529886072211881593986904642318329081285112054399,1919206652719276559682364173606462836976690865116585309065260387332779187529886072211881593986904642318329081285112054399,False,True,2582249878086908589655919172003011874329705792829223512830659356540647622016841194629645353280137831435903171972747493376
176,0,100,14853567,5082208752575059291252576835393,1.1.1.1.1.2.1.1.1.1.1.1.1.1.1.3.1.1.1.1.3.1.1.1.1.1.1.1.1.1.2.1.1.2.3.2.1.1.1.1.1.5.3.1.2.1.1.2.2.2.1.1.3.5.1.5.1.2.1.2.2.2.1.3,620209247663864476320774541541502548192335370605076513119099985636651120595380876783524248897645057784493281921347003839,620209247663864476320774541541502548192335370605076513119099985636651120595380876783524248897645057784493281921347003839,False,True,2582249878086908589655919172003011874329705792829223512830659356540647622016841194629645353280137831435903171972747493376
177,0,100,14331839,7710858590282000917578985459009,1.1.1.1.1.2.1.3.2.1.1.3.1.2.1.1.1.1.1.1.1.1.2.2.2.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.2.2.1.2.1.1.1.2.3.2.1.1.1.4.5.1.3.1.2.3.2.1.1.6,1448323056100277088561562316240187174767585108100205115125341021769826391094318172496068085693335089857240155902151667647,1448323056100277088561562316240187174767585108100205115125341021769826391094318172496068085693335089857240155902151667647,False,True,2582249878086908589655919172003011874329705792829223512830659356540647622016841194629645353280137831435903171972747493376
178,0,100,14669215,10234623351484993556302279460705,1.1.1.1.2.1.2.1.1.1.1.1.1.1.2.3.1.1.1.1.1.1.1.3.1.1.2.1.1.1.1.2.1.1.1.1.4.1.4.1.2.3.1.2.1.5.1.2.1.1.1.3.2.1.2.1.2.5.1.3.2.1.1.1,1904524796620661668447456197467377480487010515018537943307270472358626622866098964352900701620644267852199594154986034591,1904524796620661668447456197467377480487010515018537943307270472358626622866098964352900701620644267852199594154986034591,False,True,2582249878086908589655919172003011874329705792829223512830659356540647622016841194629645353280137831435903171972747493376
179,0,100,13073183,7909002575812779687110151021025,1.1.1.1.2.3.1.1.1.3.1.1.1.1.2.1.1.1.1.1.1.1.1.3.1.2.1.1.1.1.1.2.1.1.1.1.2.2.1.1.2.1.1.1.3.2.1.1.1.1.1.1.3.4.1.6.2.1.3.2.1.2.5.2,1360105473763904553354069485194681457593335851548408872338672053532158648889199561902206370499661787186785586109668096799,1360105473763904553354069485194681457593335851548408872338672053532158648889199561902206370499661787186785586109668096799,False,True,2582249878086908589655919172003011874329705792829223512830659356540647622016841194629645353280137831435903171972747493376
180,0,100,13492703,18844090012194359622908083338017,1.1.1.1.3.1.1.1.3.1.1.1.2.1.1.1.1.1.2.1.1.1.1.1.1.1.2.1.1.1.1.3.3.1.2.1.1.1.1.1.1.1.2.1.1.1.3.3.3.3.3.3.3.3.3.3.1.2.3.1.1.1.1.1,2024357087775483387795460418801948289496162367395241302180241841293260022519962099419081606718294634950069999516131385823,2024357087775483387795460418801948289496162367395241302180241841293260022519962099419081606718294634950069999516131385823,False,True,2582249878086908589655919172003011874329705792829223512830659356540647622016841194629645353280137831435903171972747493376
181,0,100,18672991,18152341031725333883070393216929,1.1.1.1.5.2.1.1.1.1.1.1.1.1.1.2.2.1.1.2.1.2.2.1.2.1.1.2.1.1.1.1.1.1.1.1.2.1.1.2.1.1.1.2.1.1.1.2.1.1.1.2.4.7.4.3.1.1.2.2.2.1.1.3,1832052299001784915848987892840103505408648764060866201437343595533170308278728687250295175287224395382325394560677375327,1832052299001784915848987892840103505408648764060866201437343595533170308278728687250295175287224395382325394560677375327,False,True,2582249878086908589655919172003011874329705792829223512830659356540647622016841194629645353280137831435903171972747493376
182,0,100,16642543,5879401888337619952419435879185,1.1.1.2.1.1.2.1.1.1.2.1.1.1.1.2.2.1.1.1.2.1.1.2.1.1.1.1.1.2.1.4.2.1.1.1.1.2.1.1.1.1.2.2.1.2.2.3.1.1.1.7.3.2.1.1.3.2.1.1.2.1.3.3,1149400340262036734395294527552895221751451827160234534530980865058920404599719541960150678365386688767872656068606554607,1149400340262036734395294527552895221751451827160234534530980865058920404599719541960150678365386688767872656068606554607,False,True,2582249878086908589655919172003011874329705792829223512830659356540647622016841194629645353280137831435903171972747493376
183,0,100,19609775,10780487253687027989084653589585,1.1.1.2.3.1.1.1.3.1.1.1.1.2.1.1.1.1.1.1.1.1.3.1.2.1.1.1.1.1.2.1.1.1.1.2.2.1.1.2.1.1.1.3.2.1.1.1.1.1.1.3.4.1.6.2.1.3.2.1.2.5.2.1,749033271602402535203144641790516249225150880908001552092678402027914162325378745538486879109423765062226793178128398511,749033271602402535203144641790516249225150880908001552092678402027914162325378745538486879109423765062226793178128398511,False,True,2582249878086908589655919172003011874329705792829223512830659356540647622016841194629645353280137831435903171972747493376
184,0,100,15465415,15196900668548034871759332186425,1.1.2.2.2.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.3.2.1.2.3.1.2.4.1.1.1.3.1.1.1.1.4.6.1.2.1.1.1.2.1.1.1.1.1.2.7.3.1.1.1.1.1.3.1,593771009649533233874754984671643313820670073325227811881655843247203089045080793107807628816580780544395421192320449479,593771009649533233874754984671643313820670073325227811881655843247203089045080793107807628816580780544395421192320449479,False,True,2582249878086908589655919172003011874329705792829223512830659356540647622016841194629645353280137831435903171972747493376
185,0,100,17372955,5625285537819737619954363398629,1.2.1.1.1.1.1.1.1.1.2.1.2.1.1.2.1.2.2.1.1.1.1.2.1.1.1.1.1.1.1.2.1.1.1.7.1.4.1.1.2.1.1.2.2.1.1.1.1.1.3.1.4.2.2.1.1.1.3.1.1.1.3.6,2053604378825502994261169804283166130812437329547253017612165395540829691318126412778272892327852430200312790348275980059,2053604378825502994261169804283166130812437329547253017612165395540829691318126412778272892327852430200312790348275980059,False,True,2582249878086908589655919172003011874329705792829223512830659356540647622016841194629645353280137831435903171972747493376
186,0,101,17321599,6819514531783545706559402274433,1.1.1.1.1.1.2.1.1.1.1.2.1.1.2.1.1.1.2.1.2.1.1.2.2.1.1.1.1.1.1.1.2.1.3.3.1.2.3.1.2.3.1.1.1.1.1.2.2.2.1.1.2.4.1.7.2.1.1.3.1.2.1.3,28563357680433354992539964528016398144459656437383114252224857944202291905203489990340839495512126512247451283755467558527,28563357680433354992539964528016398144459656437383114252224857944202291905203489990340839495512126512247451283755467558527,False,True,41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016
187,0,101,15549055,27140412111598168189823230737025,1.1.1.1.1.1.2.1.2.1.1.1.1.1.1.1.1.1.4.1.1.2.1.1.1.1.1.2.2.1.1.1.1.1.1.2.1.2.3.3.1.4.2.2.1.1.2.6.1.1.1.1.2.7.2.1.3.1.1.3.1.1.1.1,8868394561118795306358493491703702940846491588440059542418436145372721558757605648709225848531821309243356369490480546431,8868394561118795306358493491703702940846491588440059542418436145372721558757605648709225848531821309243356369490480546431,False,True,41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016
188,0,101,5815535,26097382779378999813661226749969,1.1.1.2.1.1.1.1.1.5.2.1.1.1.1.1.1.2.1.1.1.1.1.1.2.1.2.3.1.1.1.1.1.1.1.1.1.1.1.1.2.1.1.1.1.2.1.2.1.4.1.3.3.7.1.4.1.7.1.2.1.1.1.1,30297234230273294180189567387588036178807976375167188076556841672817837999578382178626505454010379942748726276374727802095,30297234230273294180189567387588036178807976375167188076556841672817837999578382178626505454010379942748726276374727802095,False,True,41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016
189,0,101,13125871,32084302580238610666289354327057,1.1.1.2.1.1.1.1.2.1.1.1.1.1.1.1.1.1.1.2.1.1.3.4.1.1.1.1.1.2.2.1.1.1.3.1.1.2.1.1.1.1.1.2.1.6.4.2.1.1.1.9.2.1.1.1.5.1.1.1.1.1.1.2,30171193605789768860893572324199074017956568394475042248751450625819616491043680240272347611214550299198452448875623500015,30171193605789768860893572324199074017956568394475042248751450625819616491043680240272347611214550299198452448875623500015,False,True,41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016
190,0,101,8073063,6232489875176758611194707953049,1.1.2.1.1.1.1.1.1.1.1.1.1.1.1.3.1.2.2.1.1.1.1.2.1.1.1.2.1.1.1.1.1.1.2.1.4.2.2.1.1.1.1.2.1.2.2.1.3.2.1.3.1.2.2.4.2.2.6.1.1.3.1.3,10964510470928213734933140253116818815191082655059491166068077570447921141498517438733133459819015728614630040649854562151,10964510470928213734933140253116818815191082655059491166068077570447921141498517438733133459819015728614630040649854562151,False,True,41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016
191,0,101,17590119,12098261987616967599018159541657,1.1.2.1.1.1.1.1.1.2.1.1.1.1.1.1.6.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.2.3.2.1.2.1.2.1.1.3.3.5.1.1.1.7.1.2.2.1.1.1.2.1.4.3.1.1.1.1.3,2038563436527715395864142897956508717982671800478133766346678272902094018130509573418002408969347045870440953639118595943,2038563436527715395864142897956508717982671800478133766346678272902094018130509573418002408969347045870440953639118595943,False,True,41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016
192,0,101,6458471,5747599054987787949418135906457,1.1.2.1.1.1.2.1.1.1.1.1.2.2.1.1.2.1.1.2.1.1.4.1.1.1.1.1.1.1.1.1.1.1.1.2.2.1.1.1.1.4.1.1.1.1.4.3.1.2.1.2.1.2.3.3.1.4.3.1.1.2.3.4,22946289113638564852083300092682669453470771906098120280892986285711903586446619332268166525521108046319169161784153246823,22946289113638564852083300092682669453470771906098120280892986285711903586446619332268166525521108046319169161784153246823,False,True,41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016
193,0,101,16529127,22102125872546128324297163882009,1.1.2.1.1.2.1.2.1.1.2.1.1.1.1.1.1.1.2.1.1.1.2.1.1.1.1.1.1.1.1.1.1.2.1.4.2.1.1.1.5.3.6.2.1.3.1.1.1.1.4.3.1.2.2.3.1.2.1.1.1.1.2.2,23987183650057348618355594310383241608577508914669163196322581463797885288350099926476997087782254767492637597739649873639,23987183650057348618355594310383241608577508914669163196322581463797885288350099926476997087782254767492637597739649873639,False,True,41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016
194,0,101,7995675,12307757231598697179880931135461,1.2.1.1.1.1.1.3.1.1.1.3.1.1.1.2.1.1.1.1.1.2.1.1.1.1.1.1.1.2.1.1.1.1.3.3.1.2.1.1.1.1.1.1.1.2.1.1.1.3.3.3.3.3.3.3.3.3.3.1.2.3.1.1,4192385060302339291049950881671576050247194997343952185354413500251387271986526943995835045183420017639620143851750687003,4192385060302339291049950881671576050247194997343952185354413500251387271986526943995835045183420017639620143851750687003,False,True,41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016
195,0,101,14587899,9679297387393992928614104111365,1.2.1.2.1.2.1.1.2.1.1.1.1.1.1.1.1.1.3.1.1.1.1.2.1.1.1.1.1.1.1.2.1.1.1.4.1.3.1.7.1.2.3.2.1.1.1.1.1.1.1.1.2.2.1.2.1.1.1.1.7.2.3.3,31671147432339244167068966020006454138556418059261954327545683922382634777146115938685455121419147126408434945738430912507,31671147432339244167068966020006454138556418059261954327545683922382634777146115938685455121419147126408434945738430912507,False,True,41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016
196,0,101,3181803,9670741230319965219191684592661,1.2.2.1.1.2.1.1.2.1.2.1.1.1.1.1.1.1.1.1.2.1.3.1.1.1.1.1.2.1.1.1.1.1.1.3.1.4.1.2.1.2.1.1.1.1.1.1.1.1.1.1.2.1.1.4.3.1.1.3.2.4.2.9,23136376942041232475114040636261409463152678609649117751811598702690116527428961494658873483943980672750460559082143124715,23136376942041232475114040636261409463152678609649117751811598702690116527428961494658873483943980672750460559082143124715,False,True,41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016
197,0,101,18164393,12900123944352639773107539546199,2.1.1.1.1.1.1.1.1.1.1.1.1.3.1.2.2.1.1.1.1.2.1.1.1.2.1.1.1.1.1.1.2.1.4.2.2.1.1.1.1.2.1.2.2.1.3.2.1.3.1.2.2.4.2.2.6.1.1.3.1.3.1.1,14341149047240846544975888881500794836861112802566961072330537107345232080304299458630968871472234063639304903571182791337,14341149047240846544975888881500794836861112802566961072330537107345232080304299458630968871472234063639304903571182791337,False,True,41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016
198,0,101,18738057,24231529504311791527904794374007,2.1.1.2.1.2.1.1.1.1.3.1.1.1.1.2.3.1.1.1.1.1.1.1.1.2.1.1.1.1.1.1.2.1.1.1.1.2.4.1.2.2.1.3.4.1.1.1.3.1.1.2.1.5.6.1.1.1.4.1.1.1.2.1,29183042683406167300405200855810088078838948379244575278722435646716049113213571754176668115097172388132798802247550888841,29183042683406167300405200855810088078838948379244575278722435646716049113213571754176668115097172388132798802247550888841,False,True,41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016
199,0,101,18788729,10043965365235147958910460950919,2.1.2.1.1.1.1.1.2.1.1.1.1.1.1.2.1.1.1.1.1.2.1.1.1.2.2.1.1.1.2.2.1.2.3.1.1.1.1.1.3.1.2.1.1.3.1.2.1.3.3.2.1.3.1.1.2.1.6.2.2.1.5.1,2440943904370581113242829102256661993960647058960394863563748435585917609394648351927824526215046760614930151542504731001,2440943904370581113242829102256661993960647058960394863563748435585917609394648351927824526215046760614930151542504731001,False,True,41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016
